n,kappa,h,ref,seed,method,group_first,energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,joint_pass,state_pass,observable_pass,seconds,nfev,nit,stop,archive,cnots,optimizer_success,raw_append_round_counter,pool_gradient_rounds,pool_derivatives,pool_parameter_shift_energy_evaluations,reoptimization_parameter_shift_energy_evaluations,optimizer_energy_evaluations,hardware_two_basis_circuit_evaluations_upper_bound,actual_hardware_executions,scope
8,0.45,0.8,ghz,11,cost,map,-8.18446284407974,0.0001427583087423301,0.9998136794856327,0.005059545937098453,0.001715310923288832,0.0006652981966008831,True,True,True,3.199008291005157,5320,4986,budget,results/stage4_upgrade_v1/adaptive/cache/05e693b40b455b589e5b45660ec2e9f3d37f1a87c69a1f35b95d8ac17dceeb7a.npz,127,True,2496,52,2496,4992,435248,5320,891120,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.675,1.75,ghz,11,cost,heldout,-15.201052698265107,0.0001444436310746866,0.9999135728734431,0.0013485278569671175,0.0005268926367623938,0.00036128767052767685,True,True,True,4.248377250012709,7348,6934,budget,results/stage4_upgrade_v1/adaptive/cache/060fd201d3693fe8d0296404ca2736214b867b36385824c8f8df06e7c80abff8.npz,95,True,2496,52,2496,4992,611172,7348,1247024,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,0.4,plus,37,cost,development,-6.11688011507483,4.9057427465859504e-05,0.9998825821749162,0.0020658258934109774,0.0007935863132656484,0.0001575206182633515,True,True,True,1.6364992920134682,4830,4544,budget,results/stage4_upgrade_v1/adaptive/cache/061c26b3f09a440593463ce71134e849cc5badf63b6010e38c9c30f792096e5c.npz,96,True,2640,55,2640,5280,403652,4830,827524,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.95,1.5,ghz,11,cost,map,-13.79818527615111,0.0003510395208385919,0.9997416536785937,0.0016227276917038236,0.0004924808924882118,0.00096589775223066,True,True,True,2.471918416005792,3183,2946,budget,results/stage4_upgrade_v1/adaptive/cache/0627bb9ea4ff74d2f3adefa53906e7796f607b209769ea2681362a32e3942123.npz,127,True,2400,50,2400,4800,242242,3183,500450,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.05,1.4,plus,11,cost,map,-12.609945913416986,2.478911007752771e-05,0.9999812511306996,0.002203004807774439,0.0008291402287297078,0.0001810962771178204,True,True,True,5.1715839999960735,8810,8350,budget,results/stage4_upgrade_v1/adaptive/cache/063441158d1c34a288dd26adb3deddd0e4d294a1abaaacd724eacb5a684c2e17.npz,96,False,2592,54,2592,5184,738728,8810,1505444,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.8,0.9,ghz,11,cost,n12,-14.001642021922537,0.007332365395748071,0.977897985677768,0.048353724805020454,0.017224601811436563,0.01855510834988039,False,False,False,7.844459416985046,2986,2726,budget,results/stage4_upgrade_v1/adaptive/cache/0644955f10b3a9cb7d9a9bcd3e61b359b1b72d3ced901648c1f5df8436efec57.npz,127,True,3816,53,3816,7632,241116,2986,503468,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.15,plus,23,gradient,development,-4.555471512159,0.0016471453885241738,0.9848657434450884,0.05741045162428765,0.016830762225861703,0.00198088421741216,False,False,False,1.3788703749887645,3850,3550,budget,results/stage4_upgrade_v1/adaptive/cache/0653845c2957ce1dec04597e433e4d2b5cc506ed795f84593a3c537a7bf3fec4.npz,128,True,2448,51,2448,4896,269508,3850,556508,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,0.25,antiphase,11,cost,validation,-5.073331647960016,4.414397593821562e-05,0.9996006018633685,0.02253966606365959,0.011951878382703063,0.003914062847238997,False,True,False,3.142020457977196,9487,8998,budget,results/stage4_upgrade_v1/adaptive/cache/067bb98181ffb0204a7419cbc8138a2d526181f493762d5d811020a381535b9d.npz,128,False,2544,53,2544,5088,749348,9487,1527846,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.9,antiphase,11,cost,map,-16.273906439979065,5.25882409716516e-05,0.999967374222865,0.002596153377298377,0.0012464069691359714,0.00024229165166356204,True,True,True,4.789619208982913,7982,7509,budget,results/stage4_upgrade_v1/adaptive/cache/06807f7e20dc9f13bb890202fe4719307388561ad6f32632ff99b5d0f1645d79.npz,64,True,2400,50,2400,4800,626304,7982,1278172,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.6,0.8,ghz,11,cost,map,-8.274596982242507,0.00041551825652152985,0.9993944364437404,0.006690488918037474,0.002159376175225325,0.0017732697604055936,True,True,True,4.953151459019864,8524,8061,budget,results/stage4_upgrade_v1/adaptive/cache/069483f0df29135a13189995e2834c732c2fd846f456b428de716321a4ec7ad2.npz,127,True,2496,52,2496,4992,684088,8524,1395208,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,0.1,antiphase,11,cost,map,-4.8338679378622835,2.1301914820970325e-07,0.9999989114636798,1.2905002639951313e-05,8.109417769519567e-06,1.5300636517806554e-05,True,True,True,3.934620582993375,7920,7448,budget,results/stage4_upgrade_v1/adaptive/cache/0709bdd9c527d7d8bfdbba7ea4b3bd2c1d582b8e3d4f5efa1411eb2c09399dfd.npz,128,True,2400,50,2400,4800,572876,7920,1171192,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.025,1.75,plus,11,cost,heldout,-15.145405163835896,3.4718226928909246e-05,0.9999766629950426,0.0023880794542022535,0.0011361629822492225,0.00019570207464614242,True,True,True,2.816738499997882,8354,7845,budget,results/stage4_upgrade_v1/adaptive/cache/070d66253429e39a1a6489d694cdedbdbfdd462a2be459b8792dc55119ceca41.npz,64,True,2496,52,2496,4992,677934,8354,1382560,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.9,1.8,ghz,11,cost,map,-15.876962580512838,0.00016700221783327862,0.9999011338200334,0.0009500148603876005,0.00028903983760901475,0.00041921083749485444,True,True,True,3.7816110830171965,5963,5599,budget,results/stage4_upgrade_v1/adaptive/cache/070fa9c0f40e05867a0126ba04f1cc987ed183667ffc50ebc0d3964020f4b8f3.npz,127,True,2448,51,2448,4896,480264,5963,982246,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.95,1.1,ghz,11,cost,map,-11.070853335640273,0.000982058956342291,0.9989356313041818,0.0040344051314352425,0.0012330203321735678,0.003018967824285901,True,True,True,3.2840012079977896,3949,3686,budget,results/stage4_upgrade_v1/adaptive/cache/071b595630e1bb6ee1f4494eead47bbf1764321fed86428c415cd54a7f68c911.npz,127,True,2448,51,2448,4896,306396,3949,630482,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,1.4,plus,11,cost,map,-12.413460842184644,5.0514169944948506e-05,0.9999494084240572,0.004587380863444006,0.0014953712758735693,0.00015605726115552887,True,True,True,7.472264833020745,12828,12035,budget,results/stage4_upgrade_v1/adaptive/cache/076f0509b47e7a59cb8fa17890ebf42a0d8aca9cbd3eb4f9bb1f52617e6b4007.npz,64,True,2832,59,2832,5664,1113874,12828,2264732,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,0.8,antiphase,11,cost,map,-8.236069580709518,1.4791697570348816e-05,0.9999789600923625,0.0019261754890351132,0.0007249270363529625,2.4757329959435026e-05,True,True,True,3.870732750016032,7456,7065,budget,results/stage4_upgrade_v1/adaptive/cache/0773111e483957c6e967ec2dba7a6acd373a2c1c2ad9e5dbe7dbe965b2cdda13.npz,128,True,2592,54,2592,5184,645590,7456,1316460,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,1.1,antiphase,37,fixed,development,0.0,1.3494084590468363,0.0023935758742727104,1.4482474739605253,0.5260179600080391,0.7156629331599773,False,False,False,0.0015189159894362092,1,0,fixed_short,results/stage4_upgrade_v1/adaptive/cache/077347235cc7bd3aa2f194629d0417461317b2d6b00be742a6ad3ba6e89360eb.npz,6,True,48,0,0,0,0,1,2,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.975,0.55,antiphase,11,fixed,heldout,-7.799999999999996,0.08819858601632957,0.7877467199398103,0.13212121376076913,0.04652174982756413,0.359365196563479,False,False,False,0.0038598749961238354,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/07752965dd7b78328dbc93737ec102d0158e7e8beb14ded52509d7abc5c09918.npz,6,True,48,0,0,0,0,6,12,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.5,0.15,ghz,11,cost,development,-4.561140202567586,0.0009385590874509964,0.9941485620012684,0.03053923005768433,0.008127255733253583,0.0015814942343941318,False,True,False,2.1413375419797376,6534,6116,budget,results/stage4_upgrade_v1/adaptive/cache/07984ef170845aacb9f2873c6bdfd1a8c1a4b734f20d0d0021e0ae939caad9b8.npz,127,True,2640,55,2640,5280,545722,6534,1115072,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,0.2,ghz,23,fixed,development,-5.713725442004114,0.0003606474844168872,0.997808064853222,0.00385531035297082,0.002941427153635212,0.007512786571578639,True,True,True,0.001879375020507723,7,5,fixed_short,results/stage4_upgrade_v1/adaptive/cache/07d4ae25a8df854eeb8065f612eb1f9034c48de87d4a76cba55024e71570365c.npz,23,True,48,0,0,0,112,7,238,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.25,0.3,plus,11,cost,map,-6.247454282311738,1.4632348072973755e-05,0.9999646116372625,0.0003857870557648635,0.0002553688065468629,0.00033838855850476524,True,True,True,1.7601272920146585,4046,3753,budget,results/stage4_upgrade_v1/adaptive/cache/07d75917c9322ad608de97fa80e65229c1ea4704e45d205a412fde26e1fb7d05.npz,96,True,2352,49,2352,4704,310514,4046,638528,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.05,0.7,antiphase,11,cost,map,-8.694912819511966,4.4387180841987117e-07,0.9999994676516766,8.169259080981206e-05,3.648742846218411e-05,3.074842833239444e-06,True,True,True,1.554182583000511,2780,2559,budget,results/stage4_upgrade_v1/adaptive/cache/082a1f462cebe3666a8cc632fd4334eda123ba2d2211e1a8eca70ece527f4937.npz,128,True,2304,48,2304,4608,197136,2780,409048,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.675,1.25,ghz,11,cost,heldout,-11.514058878330875,0.00015388493171197837,0.9998670730942691,0.0014291327632451126,0.0004931962245550425,0.000532638202457858,True,True,True,4.380283874983434,7722,7297,budget,results/stage4_upgrade_v1/adaptive/cache/089526edf737957e218ab14cbf32a02f9b311258f87ad292cf9d277284e3a8eb.npz,95,True,2544,53,2544,5088,643214,7722,1312048,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.35,0.7,antiphase,11,cost,map,-7.557098126076751,4.7676255107376164e-05,0.9999284174134343,0.003190338729885847,0.0012973584918000713,0.00022958255706351238,True,True,True,5.232937082997523,9727,9273,budget,results/stage4_upgrade_v1/adaptive/cache/089fabb5beb40777b321bd79d300c689d0fc2f74710bbe3691bab2c65d0b12bf.npz,128,False,2736,57,2736,5472,864956,9727,1760310,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.9,1.5,ghz,11,cost,validation,-13.691455209785529,0.0002886355193087997,0.9997853288757796,0.0015500962392667877,0.0004896596659000607,0.0008644618430569961,True,True,True,1.1943770830112044,4277,4023,budget,results/stage4_upgrade_v1/adaptive/cache/08b1be9cc39cf7415ee6609a47a6e9161370cf735f61d209b248d38c0ff9781a.npz,127,True,2400,50,2400,4800,334692,4277,687538,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.05,1.3,antiphase,11,cost,map,-11.924779129247401,2.2463687157747714e-05,0.9999817232990221,0.0015526337670154766,0.0005925941673131097,0.00015052601182075076,True,True,True,2.3789193340053316,4232,3959,budget,results/stage4_upgrade_v1/adaptive/cache/08cc405ae7c7f7c37b81114fdb5f0c17e816b47c9477630d748283ace9099484.npz,96,True,2400,50,2400,4800,335260,4232,688584,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.6,0.7,plus,11,cost,map,-7.6161249981929195,0.00035852586586992974,0.9994488329699605,0.00267722336255255,0.0013850011217727831,0.0018294852191532707,True,True,True,5.403824582986999,7616,7210,budget,results/stage4_upgrade_v1/adaptive/cache/08e6f8c1ca24f4c522f33eed86214f8dd998552fe11cbb5c275c82d52e6de42c.npz,128,False,2784,58,2784,5568,675398,7616,1377164,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.825,0.35,plus,11,fixed,heldout,-5.067737433030123,0.23188032540571735,0.12330934036071024,0.9595532512023637,0.3566968724054472,0.5201115362467194,False,False,False,0.00906095901154913,20,19,fixed_short,results/stage4_upgrade_v1/adaptive/cache/0938a17ffa3c245c4cf6c9ec454f46b75f1876ddf60d21ba13e8f0a89ffaff3c.npz,16,True,48,0,0,0,320,20,680,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
12,0.0,0.5,plus,11,cost,n12,-12.762166259970682,3.357425444727724e-05,0.9998991455717247,0.00046285857211292303,0.00035344754116029,0.0005011155197536254,True,True,True,5.388945332990261,1728,1525,budget,results/stage4_upgrade_v1/adaptive/cache/099ed8a4b244907ccb2f2f795c5fbb2e7e86c8589a64b993e47e6df4bc7438d4.npz,128,True,3744,52,3744,7488,124124,1728,266680,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,0.4,antiphase,11,fixed,development,-2.399999999999999,0.4646590718118197,0.00035639974590884096,1.7852322149750124,0.8169434439359984,0.38653596722830286,False,False,False,0.002092957991408184,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/09e8451443f69d5e469cf91b96ecfb72b4b90e76dc09311de37476c6cd4eb004.npz,6,True,48,0,0,0,0,6,12,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.675,0.55,antiphase,11,cost,heldout,-6.796238186769952,0.0018936873764027196,0.9963196206207433,0.01289834873508966,0.004649810039521224,0.011436720404915723,False,True,False,2.9673127499991097,5005,4671,budget,results/stage4_upgrade_v1/adaptive/cache/09f051a02e15bd641f0c8a2ef82dcdce259c454a5be4f658cf4535282b418a00.npz,128,True,2592,54,2592,5184,416928,5005,854234,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.3,1.3,ghz,11,cost,map,-11.68629566588516,5.173294704841069e-06,0.9999962519684727,0.0004230780515739052,0.0001391683405903843,1.8824897412894614e-05,True,True,True,4.973674667009618,9879,9335,budget,results/stage4_upgrade_v1/adaptive/cache/09f9f0d65a34d405409cc5777e7c2c1efa7b7e85a5810ef63b7fc1ef907e2a2d.npz,95,False,2688,56,2688,5376,859484,9879,1749478,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.2,0.4,ghz,11,cost,map,-6.815822318675452,7.033951448875975e-05,0.9997985658860411,0.0017179767786130729,0.0010347563221743128,0.001081319651255297,True,True,True,1.0128294169844594,2653,2436,budget,results/stage4_upgrade_v1/adaptive/cache/0a00b9a061ce925818acf956c57ee5ff5735e211e12f529ea6806afb0e0d79ec.npz,95,True,2016,42,2016,4032,169722,2653,352814,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.8,0.4,plus,23,gradient,development,-6.847066950706092,0.0006074971599930867,0.9971321744459802,0.012424887192952871,0.0037559002258927277,0.008865059239093809,True,True,True,1.4863137920037843,4881,4582,budget,results/stage4_upgrade_v1/adaptive/cache/0a0604d26fc2429bfd97a352dec8d26ae13db260bccd48c402e208cb8b879800.npz,128,True,2160,45,2160,4320,360846,4881,740094,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.4,0.7,ghz,11,cost,map,-7.534841786133055,4.1993461945333266e-05,0.9999427672837224,0.0014091403600082208,0.0006758409996879822,0.00019373067901962138,True,True,True,4.490609458007384,8367,7945,budget,results/stage4_upgrade_v1/adaptive/cache/0a1a7e6f7c4cc53baf6d2c23c298e14871b9edad93fc0888fdb5fa8da9f18715.npz,127,False,2832,59,2832,5664,767668,8367,1563398,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.0,0.9,ghz,11,fixed,development,-9.562864407956557,0.026302906257428482,0.8914196279470605,0.17480591890200425,0.1236582310180927,0.13008983347081593,False,False,False,0.0020977499953005463,9,8,fixed_short,results/stage4_upgrade_v1/adaptive/cache/0a42b5f938c552c55ddf79f0237d8412a1c8e3b68f739a044a391a74faf3fc37.npz,23,True,48,0,0,0,144,9,306,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.1,0.9,antiphase,11,cost,map,-9.310052539719326,5.074700279816824e-05,0.9999342234342987,0.0010634613484503674,0.00048783537535002086,0.0002151197260821247,True,True,True,2.780012458009878,5012,4689,budget,results/stage4_upgrade_v1/adaptive/cache/0a507afd92eb9faf04c150880c832777d71c28feeeed24cea21c6c4db389741b.npz,96,True,2448,51,2448,4896,404288,5012,828392,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.15,0.5,plus,11,cost,map,-7.4169575382264625,1.224370749897119e-06,0.9999982587417532,0.00010179900259110752,4.6794087781187876e-05,1.2529022362262054e-05,True,True,True,3.3000365420011804,5508,5189,budget,results/stage4_upgrade_v1/adaptive/cache/0a6e97f2cf3b9bf29a8be7cb7e65958a7572d56513a29263f0bf4b676f2628f7.npz,128,True,2544,53,2544,5088,451558,5508,924308,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
8,0.175,0.35,antiphase,11,fixed,heldout,-1.3999999999999995,0.6880134350898235,5.755045519151704e-06,1.9470960271435938,0.9544493424369047,0.22320184867838075,False,False,False,0.002664416009793058,6,4,fixed_short,results/stage4_upgrade_v1/adaptive/cache/0a7758ac0caaac1ee7817dcf10546065a7aed1506c1c58346426439552449b1e.npz,6,True,48,0,0,0,0,6,12,0,prospective two-basis parameter-shift cost; all actual optimization uses analytic statevectors
