n,kappa,h,label,level,evidence,source,bc
8,0.2,1.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2db9b21fc007a6f61a8bf56f5afd6f9338fd211898c2ecec64bdb7378573551c.npz,PBC
8,0.2,1.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/d0608b273820cc7a70674087a7baed1a40961dd5893bf91540671871e7b2c93d.npz,PBC
8,0.2,1.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/5b95be97d5e91e89867c03845fcad3af882778dab392c9d2efc34660ccf8d321.npz,PBC
8,0.2,1.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/670ba772758604d11522d8d9d235870e5d50d1b6d9969e578ea1aa0bfd12625a.npz,PBC
8,0.2,1.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/26f4f0667dd21b08f0c872e08829e6ec2a01c1f72497ca6a3af546816b540584.npz,PBC
8,0.2,1.4,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/fd9e0c232cf707bcf728f10543a5c4c4c460b59f4948cca9611edddc647850fb.npz,PBC
8,0.2,1.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/1d1db969baddca0751d408ea859d7c0f1c46962ca14961e60c42277a26e97c87.npz,PBC
8,0.2,1.5,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ec5a0372ce326374f1cf62d57f98ab534ac5867d3dd28b9a871ca302e107bc27.npz,PBC
8,0.2,1.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2f8e1501d4a6dd3e4c808ea74088142fa5dc9eb4f871b3905e2bb402d0d56c8b.npz,PBC
8,0.2,1.6,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/7b84a82971342a0b81de6ac65771c1097beb76d7fc4b0abf6c50147eb395b053.npz,PBC
8,0.2,1.65,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/c80e5b48a7bd018d830539554503b72fa18b06a8c7065b27bb5646dbc1042b40.npz,PBC
8,0.2,1.7,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/10cc01b38e49b22fd894079e64affbdc1b1e7aee5cb3c1daebacce9c5f7e10e6.npz,PBC
8,0.2,1.75,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/9ecf3c9038a8b9c835138922e0c27d41b21fb3cf35b01ec51a6af29aa082e0bc.npz,PBC
8,0.2,1.8,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/4e5c3998b6a417811eddf3f416a0db03b34c66c8b6a6c9896702cf9bb35c4ea2.npz,PBC
8,0.2,1.85,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/5f3834bec01f0200938c1e59b92b81f934f9f174260b5d9f30f164bd1a375bcb.npz,PBC
8,0.2,1.9,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/b0a5629f7b990dbf1a82beff961b9515d0a4d278030b2667c4122a7f7b89d74b.npz,PBC
8,0.2,1.95,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/eec865d03a1947204f0a2175f0c806a012a5a2a8a05be5db7c1d43e4c1cfb6f2.npz,PBC
8,0.2,2.0,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/1086b5e01b463f39f5442fdfd1b521ea2fb0aec7c4a1ec4bae7b3d8010f7fbe4.npz,PBC
8,0.3,0.05,ferro-like,R0_extension,Small-field continuation from classical ferro; m0 and fourth moment consistent; not a proved exact region boundary,results/stage6_v1/reference_atlas/cache/8c3f3789d9c50b16d8b8ca667d2ae63e278e05500075dade7dd06dea49c4fd70.npz,PBC
8,0.3,0.1,ferro-like,R0_extension,Small-field continuation from classical ferro; m0 and fourth moment consistent; not a proved exact region boundary,results/stage6_v1/reference_atlas/cache/dbd4ddf59c09944de686fc53c233148cdd5e89385cae6837c2b41be8e9d02b1c.npz,PBC
8,0.3,0.15,ferro-like,R0_extension,Small-field continuation from classical ferro; m0 and fourth moment consistent; not a proved exact region boundary,results/stage6_v1/reference_atlas/cache/f5635b2d481432b682fed35e85ef0c58496c28f66cd8fa431c4e097fff1dcf54.npz,PBC
8,0.3,0.2,ferro-like,R0_extension,Small-field continuation from classical ferro; m0 and fourth moment consistent; not a proved exact region boundary,results/stage6_v1/reference_atlas/cache/8afda17336b40795d5ecc709f955edaea39cfb36429c493048f2ca8365b72d14.npz,PBC
8,0.3,0.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3977ee333d88fb2cbeeac2deb1a50fa6c82e6cca86830febc30fd30f5913403e.npz,PBC
8,0.3,0.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2fe5e4c594bb777ecd5e0203447d3b69a0de881984f1752b08cee8ff4f113de9.npz,PBC
8,0.3,0.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/0f8e8041a6b91a832ca2ceb7ac99c51e73ab067c0dd6b7d5ad713cc92194d1ef.npz,PBC
8,0.3,0.4,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2973750c722b39ab9647b2ce3e4d3dc3a64007a9375afbb956f8d50f6a3c9fca.npz,PBC
8,0.3,0.4125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/5328f544987bd2a0685fd869e58b00b9950b19a238db714e7dc7fb2a3a4ed7cd.npz,PBC
8,0.3,0.425,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/bc5a8c53489c00671de764cd93a11135c3f733126f0b25455da4e9fc821f7a96.npz,PBC
8,0.3,0.4375,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/6e1efb849192b420b9b92f3a5b39f4d1d17ee036d83d92ce83bb0f7a2575d147.npz,PBC
8,0.3,0.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8367a0bb2eaa1501763df69b228bdf0fd815849e44a15c893123bc56d7752a81.npz,PBC
8,0.3,0.4625,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cb32aa4c018ac14b7c9670c94dbb7202abf61f80d055bae0c562cdbf34c54bc3.npz,PBC
8,0.3,0.475,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cbc81c5056a8f5e32cae20bc0e96379f18675956b0a05314421a47988a00e8e6.npz,PBC
8,0.3,0.4875,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ad2de586262f96cea086c6f82b463421e3e778d843e071e36c1ff1e1a527f102.npz,PBC
8,0.3,0.5,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/5b06fe27c7ac3524f2a877acc6f6bf2ea24fbc5a178247998ffb16b1094ad1b1.npz,PBC
8,0.3,0.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/0add3495754b886fbb1933b859723c34326c839fa4a1e90cf6f138438092e44f.npz,PBC
8,0.3,0.6,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/1a336af815ca8e446a4e384b56041f7af6f80a0ae4835f837951373a42c61189.npz,PBC
8,0.3,0.65,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3b10c1ce2f6eea79cc0900aa5f82e27c81f4af95be064783fca5d17e493bb30f.npz,PBC
8,0.3,0.7,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/9ef02b502623d91f72e05019ffc9ed246f9d7b2aa8e94386de1aa65a62b895d3.npz,PBC
8,0.3,0.75,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f146d405891124e60a7a5969a573fb0c5a6469c915a20d3b7942e4d1b8a5c6a1.npz,PBC
8,0.3,0.8,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/3e9b2cdb44fa02053a638eae6bc7b097da3d024d93e41a111841a585f3715bbe.npz,PBC
8,0.3,0.85,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/938457261caad78b536ca00cea00eac12033673eb876e5beaa59063d4e961070.npz,PBC
8,0.3,0.9,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/044431e1ce5a489488e1dbff2ec9537963de53a272fedf6878ebdbbd7f2b6c33.npz,PBC
8,0.3,0.95,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/e096a9f5f0ade3e787f13ed5967c8ac8da1d803fef5f1c6d133c052b7cbb6dd1.npz,PBC
8,0.3,1.0,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2a1d6cc9199786124410df08be598752f70272149315f015b9a2de3015964b81.npz,PBC
8,0.3,1.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/4c05b495b31b70f013c31b8c1775728c518a8135fab4bf1ec765759cbefde040.npz,PBC
8,0.3,1.1,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/0130415a87f0c68bda055d9334181a334aab33a78ee30cbc6c11d43d3fe40b66.npz,PBC
8,0.3,1.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/62751a839a7a5044fae82af25f7a6069109f3c82aec96cd250f5f25df5ca3be4.npz,PBC
8,0.3,1.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/6f8ba0fe923a6c0a7fcd52501997a6a34928187e8f0067e4714f0600d9e6d60b.npz,PBC
8,0.3,1.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/ce2c7c7a56307fae2e735d820e2fe3efab3f94e661638926828e6fc5e67cc594.npz,PBC
8,0.3,1.3,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b72389d086fcc936d103c75570101ca246cf8ca4e767764a0ac7f9736396bbec.npz,PBC
8,0.3,1.35,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/eb99206dfb4b701b88da5322184651dc27f2d5c7fd1a564a7094bdf6e3f9d05b.npz,PBC
8,0.3,1.4,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/655d284aad0026580acb99aec527e7f1e9669e6d95d7578b40a78e2dfa20be60.npz,PBC
8,0.3,1.45,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/1be690f100abffe3555e11631c25d0ab11eee0652e881eacf91587c00e214fca.npz,PBC
8,0.3,1.5,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/1813e4a2740570770ed4bd15f29b086490baf37b6c73bdce943f9f638d431657.npz,PBC
8,0.3,1.55,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/35ef3f2e244150a08f5ef696d206c45792248c88bef8ab735704191ac5b11be0.npz,PBC
8,0.3,1.6,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/023316cdbd1ec3e6d74651eed6777f3b9cde2b9c767180ad469cb019b3175588.npz,PBC
8,0.3,1.65,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/f406f100b90152c9679663cd38a177840974a76ff214d255288a989a6527ce40.npz,PBC
8,0.3,1.7,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/2a987de0d41e3e5c4061c16d9fc8c1480c12901326b1c543b93d0f10ecd65f90.npz,PBC
8,0.3,1.75,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/539ea40c8cb82e7ecce0c6b1cee10d713ee4f6e9a51f4eb0b3369056a61c713a.npz,PBC
8,0.3,1.8,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/d6738d113094b819590bbb9b6f7fce4b8b37cf5e319b77c51004208d4ef6039e.npz,PBC
8,0.3,1.85,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/39bae301d16323bfd8b3dbf29c96ad616e5e2839f3a88702f9ba1d26815cf2b2.npz,PBC
8,0.3,1.9,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/2340e34ca63cb623ffd57aa1be4a1921d31632675f51d0970d0039a786de27d6.npz,PBC
8,0.3,1.95,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/672ef1b3e918a32922f774f201bc4a8a3cea343f8f7f12bf23ee29804b72df44.npz,PBC
8,0.3,2.0,paramagnetic-like,R0_extension,"High-field continuation, transverse polarization and absence of strong order; interior only",results/stage6_v1/reference_atlas/cache/829b01bc2d4944ba9ff2011d10c08bd1164fc9e47b6c79f637b0c08af0431caa.npz,PBC
8,0.4,0.01,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/8b75980247816ade620cd21e30a0acfdc22a6c235bfc8427aadaa5167f0871db.npz,PBC
8,0.4,0.02,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/c7fe6f372b9ecd2b6de7e58f64edae94fe47257251e842a2b681c834ce8bbc6e.npz,PBC
8,0.4,0.035,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/2cf4e0d5eb0b45c350cfb39295e3267a0104d3e98b9bec48336cf392076add7b.npz,PBC
8,0.4,0.05,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/60b3855ec89501cf026c5d852b422744b4c726ee97bcdb476264bdd7181843f4.npz,PBC
8,0.4,0.075,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/14d1181b978e6c0e0a06c17a91d00576ee25cd71fd61ae55b9138faca6655b6b.npz,PBC
8,0.4,0.1,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/9424bb361c0500ce8486b978aa021c58edc79c3f49cfed8f0772961ab8edb6b6.npz,PBC
8,0.4,0.125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/6a080758697dafd2991a6dd3f464356b6116d0678c0c31998edcdf740ea47091.npz,PBC
8,0.4,0.15,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/b77df57a7dd633ff7e78153ac0c0318201ffdb86066899a92baa57fc534c8a24.npz,PBC
8,0.4,0.2,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/f47ce09bf902253acf87bd98b1cd1a86b960e7e40e85518ac7e4f49c5fc2c3ea.npz,PBC
8,0.4,0.2125,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/cfc552f53342ad2b854de59922f993c2b0971a49d0301bd309fa582515e49462.npz,PBC
8,0.4,0.225,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/6d8503de68167517bed2413aff392c7bacee60ea52ea9a527b84805a2ce69d7d.npz,PBC
8,0.4,0.2375,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/60a54dbd9b9e62f4fa51bd6cdcf644fa4854873f5f7227bf72bf0963c5688fbf.npz,PBC
8,0.4,0.25,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/6c8478fa93d3e00da2234ee294a6449cded4ee9109e641b60613e700430b2571.npz,PBC
8,0.4,0.2625,unlabeled,RN_only,No independent discrete phase label assigned; evaluate named finite-size features,results/stage6_v1/reference_atlas/cache/35f952bb665cabbdd5cc0e22a01d98c652d3e6c464f6c6bba7152ae31efb2a1c.npz,PBC
